year,games_type,host_country,host_city,competitions,sports,disabilities,country_rank,country,participants_men,participants_women,gold,silver,bronze
1994,Winter,Norway,Lillehammer,133,5,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres",17.0,Italy,19,4,0,7,6
1994,Winter,Norway,Lillehammer,133,5,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres",18.0,Japan,19,7,0,3,3
1994,Winter,Norway,Lillehammer,133,5,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres",19.0,Slovakia,10,1,0,3,2
1994,Winter,Norway,Lillehammer,133,5,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres",20.0,Kazakhstan,1,1,0,1,0
1994,Winter,Norway,Lillehammer,133,5,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres",21.0,Great Britain,23,0,0,0,5
1994,Winter,Norway,Lillehammer,133,5,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres",22.0,Belgium,2,0,0,0,1
1994,Winter,Norway,Lillehammer,133,5,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres",22.0,Czechia,6,0,0,0,1
1994,Winter,Norway,Lillehammer,133,5,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres",22.0,Estonia,11,2,0,0,1
1994,Winter,Norway,Lillehammer,133,5,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres",22.0,Liechtenstein,1,0,0,0,1
1996,Summer,USA,Atlanta,519,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",1.0,United States of America,239,89,46,46,65
1996,Summer,USA,Atlanta,519,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",2.0,Australia,99,62,42,37,27
1996,Summer,USA,Atlanta,519,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",3.0,Germany,153,78,40,58,51
1996,Summer,USA,Atlanta,519,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",4.0,Great Britain,165,83,39,42,41
1996,Summer,USA,Atlanta,519,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",5.0,Spain,146,50,39,31,36
1996,Summer,USA,Atlanta,519,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",6.0,France,122,25,35,29,31
1996,Summer,USA,Atlanta,519,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",7.0,Canada,94,38,24,21,24
1996,Summer,USA,Atlanta,519,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",8.0,Netherlands,73,33,17,11,17
1996,Summer,USA,Atlanta,519,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",9.0,People's Republic of China,27,10,16,13,10
1996,Summer,USA,Atlanta,519,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",10.0,Japan,58,23,14,10,13
1996,Summer,USA,Atlanta,519,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",11.0,Poland,49,12,13,14,8
1996,Summer,USA,Atlanta,519,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",12.0,Republic of Korea,55,9,13,2,15
1996,Summer,USA,Atlanta,519,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",13.0,Sweden,83,27,12,14,11
1996,Summer,USA,Atlanta,519,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",14.0,Italy,59,19,11,20,14
1996,Summer,USA,Atlanta,519,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",15.0,South Africa,29,11,10,8,10
1996,Summer,USA,Atlanta,519,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",16.0,Russian Federation,60,10,9,7,11
1996,Summer,USA,Atlanta,519,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",17.0,Norway,35,7,9,7,4
1996,Summer,USA,Atlanta,519,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",18.0,Switzerland,36,9,9,6,6
1996,Summer,USA,Atlanta,519,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",19.0,New Zealand,28,6,9,6,3
1996,Summer,USA,Atlanta,519,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",20.0,Islamic Republic of Iran,28,2,9,5,3
1996,Summer,USA,Atlanta,519,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",21.0,Egypt,26,5,8,11,11
1996,Summer,USA,Atlanta,519,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",22.0,Belgium,32,6,8,10,7
1996,Summer,USA,Atlanta,519,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",23.0,Cuba,9,1,8,3,0
1996,Summer,USA,Atlanta,519,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",24.0,Denmark,25,20,7,17,17
1996,Summer,USA,Atlanta,519,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",25.0,Austria,44,5,6,6,10
1996,Summer,USA,Atlanta,519,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",26.0,Portugal,29,6,6,4,4
1996,Summer,USA,Atlanta,519,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",27.0,"Hong Kong, China",19,5,5,5,5
1996,Summer,USA,Atlanta,519,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",28.0,Iceland,6,4,5,4,5
1996,Summer,USA,Atlanta,519,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",29.0,Hungary,32,10,5,2,3
1996,Summer,USA,Atlanta,519,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",30.0,Finland,53,12,4,5,4
1996,Summer,USA,Atlanta,519,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",31.0,Mexico,28,10,3,5,4
1996,Summer,USA,Atlanta,519,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",32.0,Estonia,2,8,3,4,2
1996,Summer,USA,Atlanta,519,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",33.0,Belarus,11,4,3,3,7
1996,Summer,USA,Atlanta,519,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",34.0,Lithuania,6,3,3,2,6
1996,Summer,USA,Atlanta,519,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",35.0,Nigeria,8,0,3,2,3
1996,Summer,USA,Atlanta,519,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",36.0,Czechia,36,7,2,7,1
1996,Summer,USA,Atlanta,519,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",37.0,Brazil,41,19,2,6,13
1996,Summer,USA,Atlanta,519,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",38.0,Argentina,49,7,2,5,2
1996,Summer,USA,Atlanta,519,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",39.0,Slovakia,23,5,2,4,5
1996,Summer,USA,Atlanta,519,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",40.0,Algeria,9,0,2,2,3
1996,Summer,USA,Atlanta,519,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",41.0,Yugoslavia,5,1,2,2,0
1996,Summer,USA,Atlanta,519,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",42.0,Côte d'Ivoire,2,0,2,0,0
1996,Summer,USA,Atlanta,519,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",42.0,Panama,1,0,2,0,0
1996,Summer,USA,Atlanta,519,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",43.0,Ukraine,25,5,1,4,2
1996,Summer,USA,Atlanta,519,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",44.0,Ireland,46,17,1,3,6
1996,Summer,USA,Atlanta,519,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",45.0,Greece,16,0,1,1,3
1996,Summer,USA,Atlanta,519,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",46.0,Kuwait,17,0,1,1,1
1996,Summer,USA,Atlanta,519,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",47.0,Kenya,11,6,1,1,0
1996,Summer,USA,Atlanta,519,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",48.0,Chinese Taipei,13,1,1,0,2
1996,Summer,USA,Atlanta,519,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",49.0,Dominican Republic,2,0,1,0,0
1996,Summer,USA,Atlanta,519,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",49.0,Peru,3,0,1,0,0
1996,Summer,USA,Atlanta,519,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",50.0,Israel,37,3,0,4,5
1996,Summer,USA,Atlanta,519,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",51.0,Slovenia,13,1,0,2,3
1996,Summer,USA,Atlanta,519,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",52.0,Tunisia,2,1,0,2,0
1996,Summer,USA,Atlanta,519,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",53.0,Bulgaria,4,2,0,1,1
1996,Summer,USA,Atlanta,519,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",54.0,Jordan,5,0,0,1,0
1996,Summer,USA,Atlanta,519,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",55.0,Republic of Moldova,5,0,0,0,2
1996,Summer,USA,Atlanta,519,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",55.0,Thailand,7,0,0,0,2
1996,Summer,USA,Atlanta,519,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",56.0,Jamaica,2,1,0,0,1
1996,Summer,USA,Atlanta,519,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",56.0,Uruguay,1,0,0,0,1
1998,Winter,Japan,Nagano,122,5,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres",1.0,Norway,34,9,18,9,13
1998,Winter,Japan,Nagano,122,5,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres",2.0,Germany,33,7,14,17,13
1998,Winter,Japan,Nagano,122,5,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres",3.0,United States of America,39,10,13,8,13
1998,Winter,Japan,Nagano,122,5,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres",4.0,Japan,53,14,12,16,13
1998,Winter,Japan,Nagano,122,5,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres",5.0,Russian Federation,25,10,12,10,9
1998,Winter,Japan,Nagano,122,5,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres",6.0,Switzerland,15,4,10,5,8
1998,Winter,Japan,Nagano,122,5,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres",7.0,Spain,10,4,8,0,0
1998,Winter,Japan,Nagano,122,5,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres",8.0,Austria,25,9,7,16,11
1998,Winter,Japan,Nagano,122,5,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres",9.0,Finland,14,7,7,5,7
1998,Winter,Japan,Nagano,122,5,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres",10.0,France,21,4,5,9,8
1998,Winter,Japan,Nagano,122,5,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres",11.0,New Zealand,3,2,4,1,1
1998,Winter,Japan,Nagano,122,5,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres",12.0,Italy,18,3,3,4,3
1998,Winter,Japan,Nagano,122,5,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres",13.0,Czechia,3,3,3,3,1
1998,Winter,Japan,Nagano,122,5,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres",14.0,Ukraine,5,6,3,2,4
1998,Winter,Japan,Nagano,122,5,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres",15.0,Canada,25,8,1,9,5
1998,Winter,Japan,Nagano,122,5,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres",16.0,Australia,4,0,1,0,1
1998,Winter,Japan,Nagano,122,5,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres",16.0,Denmark,2,1,1,0,1
1998,Winter,Japan,Nagano,122,5,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres",17.0,Slovakia,16,2,0,6,4
1998,Winter,Japan,Nagano,122,5,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres",18.0,Sweden,21,3,0,1,5
1998,Winter,Japan,Nagano,122,5,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres",19.0,Netherlands,2,1,0,1,1
1998,Winter,Japan,Nagano,122,5,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres",20.0,Poland,19,7,0,0,2
2000,Summer,Australia,Sydney,550,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",1.0,Australia,193,93,63,39,47
2000,Summer,Australia,Sydney,550,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",2.0,Great Britain,140,74,41,43,47
2000,Summer,Australia,Sydney,550,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",3.0,Canada,112,53,38,33,25
2000,Summer,Australia,Sydney,550,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",4.0,Spain,157,52,38,30,38
2000,Summer,Australia,Sydney,550,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",5.0,United States of America,181,86,36,39,34
2000,Summer,Australia,Sydney,550,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",6.0,People's Republic of China,54,33,34,22,17
2000,Summer,Australia,Sydney,550,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",7.0,France,116,30,30,28,28
2000,Summer,Australia,Sydney,550,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",8.0,Poland,86,27,19,22,12
2000,Summer,Australia,Sydney,550,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",9.0,Republic of Korea,82,7,18,7,7
2000,Summer,Australia,Sydney,550,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",10.0,Germany,181,69,16,41,38
2000,Summer,Australia,Sydney,550,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",11.0,Czechia,41,16,15,15,13
2000,Summer,Australia,Sydney,550,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",12.0,Japan,111,40,13,17,11
2000,Summer,Australia,Sydney,550,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",13.0,South Africa,50,16,13,12,13
2000,Summer,Australia,Sydney,550,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",14.0,Russian Federation,69,20,12,11,12
2000,Summer,Australia,Sydney,550,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",15.0,Netherlands,68,33,12,9,9
2000,Summer,Australia,Sydney,550,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",16.0,Islamic Republic of Iran,36,4,12,4,7
2000,Summer,Australia,Sydney,550,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",17.0,Mexico,48,29,10,12,12
2000,Summer,Australia,Sydney,550,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",18.0,Italy,50,16,9,8,10
2000,Summer,Australia,Sydney,550,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",19.0,Denmark,26,12,8,8,14
2000,Summer,Australia,Sydney,550,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",20.0,Switzerland,44,9,8,4,8
2000,Summer,Australia,Sydney,550,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",21.0,"Hong Kong, China",22,6,8,3,7
2000,Summer,Australia,Sydney,550,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",22.0,Nigeria,18,11,7,1,5
2000,Summer,Australia,Sydney,550,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",23.0,Egypt,33,12,6,12,10
2000,Summer,Australia,Sydney,550,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",24.0,Brazil,52,11,6,10,6
2000,Summer,Australia,Sydney,550,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",25.0,New Zealand,36,6,6,8,4
2000,Summer,Australia,Sydney,550,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",26.0,Portugal,45,7,6,5,4
2000,Summer,Australia,Sydney,550,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",27.0,Tunisia,8,2,6,4,1
2000,Summer,Australia,Sydney,550,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",28.0,Belarus,15,7,5,8,10
2000,Summer,Australia,Sydney,550,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",29.0,Sweden,70,17,5,6,10
2000,Summer,Australia,Sydney,550,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",30.0,Thailand,35,6,5,4,2
2000,Summer,Australia,Sydney,550,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",31.0,Ireland,23,15,5,3,1
2000,Summer,Australia,Sydney,550,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",32.0,Hungary,41,13,4,5,14
2000,Summer,Australia,Sydney,550,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",33.0,Greece,41,3,4,4,3
2000,Summer,Australia,Sydney,550,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",34.0,Cuba,9,1,4,2,2
2000,Summer,Australia,Sydney,550,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",35.0,Ukraine,49,18,3,20,14
2000,Summer,Australia,Sydney,550,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",36.0,Slovakia,34,11,3,5,5
2000,Summer,Australia,Sydney,550,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",37.0,Israel,31,2,3,2,1
2000,Summer,Australia,Sydney,550,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",38.0,Algeria,7,1,3,0,0
2000,Summer,Australia,Sydney,550,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",39.0,Austria,47,5,2,7,6
2000,Summer,Australia,Sydney,550,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",40.0,Norway,26,13,2,6,7
2000,Summer,Australia,Sydney,550,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",41.0,Iceland,5,1,2,0,2
2000,Summer,Australia,Sydney,550,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",42.0,Belgium,25,5,1,4,4
2000,Summer,Australia,Sydney,550,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",43.0,Finland,38,11,1,3,6
2000,Summer,Australia,Sydney,550,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",44.0,Chinese Taipei,17,8,1,2,4
2000,Summer,Australia,Sydney,550,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",45.0,Estonia,4,6,1,1,3
2000,Summer,Australia,Sydney,550,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",46.0,Kenya,8,5,1,1,2
2000,Summer,Australia,Sydney,550,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",47.0,Peru,3,1,1,1,0
2000,Summer,Australia,Sydney,550,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",48.0,Côte d'Ivoire,2,0,1,0,1
2000,Summer,Australia,Sydney,550,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",49.0,Bulgaria,3,1,1,0,0
2000,Summer,Australia,Sydney,550,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",49.0,Jordan,5,2,1,0,0
2000,Summer,Australia,Sydney,550,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",49.0,Zimbabwe,2,1,1,0,0
2000,Summer,Australia,Sydney,550,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",50.0,Faroe Islands,0,2,0,3,1
2000,Summer,Australia,Sydney,550,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",50.0,United Arab Emirates,14,0,0,3,1
2000,Summer,Australia,Sydney,550,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",51.0,Argentina,31,12,0,2,3
2000,Summer,Australia,Sydney,550,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",52.0,Slovenia,15,2,0,2,2
2000,Summer,Australia,Sydney,550,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",53.0,Lithuania,14,3,0,2,1
2000,Summer,Australia,Sydney,550,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",54.0,Kuwait,22,4,0,1,4
2000,Summer,Australia,Sydney,550,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",55.0,Bahrain,3,0,0,1,1
2000,Summer,Australia,Sydney,550,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",55.0,Panama,1,0,0,1,1
2000,Summer,Australia,Sydney,550,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",56.0,Azerbaijan,6,1,0,1,0
2000,Summer,Australia,Sydney,550,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",56.0,Bosnia and Herzegovina,13,0,0,1,0
2000,Summer,Australia,Sydney,550,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",56.0,Yugoslavia,2,0,0,1,0
2000,Summer,Australia,Sydney,550,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",57.0,Latvia,4,1,0,0,3
2000,Summer,Australia,Sydney,550,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",58.0,Libya,16,1,0,0,1
2000,Summer,Australia,Sydney,550,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",58.0,Palestine,1,1,0,0,1
2000,Summer,Australia,Sydney,550,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",58.0,Philippines,1,1,0,0,1
2000,Summer,Australia,Sydney,550,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",58.0,Puerto Rico,1,2,0,0,1
2000,Summer,Australia,Sydney,550,19,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres, Intellectual Disability",58.0,Venezuela,8,2,0,0,1
2002,Winter,USA,Salt Lake City,92,4,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres",1.0,Germany,22,4,17,1,15
2002,Winter,USA,Salt Lake City,92,4,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres",2.0,United States of America,41,16,10,22,11
2002,Winter,USA,Salt Lake City,92,4,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres",3.0,Norway,24,3,10,3,6
2002,Winter,USA,Salt Lake City,92,4,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres",4.0,Austria,18,4,9,10,10
2002,Winter,USA,Salt Lake City,92,4,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres",5.0,Russian Federation,19,7,7,9,5
2002,Winter,USA,Salt Lake City,92,4,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres",6.0,Canada,23,4,6,4,5
2002,Winter,USA,Salt Lake City,92,4,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres",7.0,Switzerland,16,2,6,4,2
2002,Winter,USA,Salt Lake City,92,4,"Spinal injury, Amputee, Vision Impairment, Cerebral Palsy, Les Autres",8.0,Australia,6,0,6,1,0
